trip_id,stop_sequence,stop_id,arrival_time,departure_time,timepoint,shape_dist_traveled
WK_101,19,CCUV,14:00:01,14:00:31,1,19.69
WK_101,20,KLMT,14:02:20,14:02:40,1,21.07
WK_101,21,MUTT,14:05:08,14:05:38,1,23.12
WK_101,22,ATTK,14:07:05,14:07:25,1,24.06
WK_101,23,CPPY,14:08:53,14:09:13,1,25.05
WK_101,24,PNCU,14:10:38,14:10:58,1,26.01
WK_101,25,ALVA,14:12:58,14:12:58,1,27.74
WK_102,1,TPHT,11:35:23,11:41:00,1,0.0
WK_102,2,SNJN,11:42:42,11:43:02,1,0.99
WK_102,3,VAKK,11:44:20,11:44:40,1,1.72
WK_102,4,PETT,11:46:48,11:47:08,1,2.94
WK_102,5,THYK,11:49:01,11:49:21,1,4.08
WK_102,6,VYTA,11:50:55,11:51:15,1,5.13
WK_102,7,EMKM,11:53:21,11:53:41,1,6.52
WK_102,8,KVTR,11:55:22,11:55:42,1,7.69
WK_102,9,ERSH,11:57:52,11:58:22,1,8.85
WK_102,10,MACE,12:00:16,12:00:36,1,9.73
WK_102,11,MGRD,12:02:16,12:02:46,1,10.91
WK_102,12,TNHL,12:04:33,12:04:53,1,12.12
WK_102,13,KALR,12:05:53,12:06:13,1,12.58
WK_102,14,JLSD,12:07:45,12:08:05,1,13.64
WK_102,15,PARV,12:09:44,12:10:04,1,14.73
WK_102,16,CGPP,12:11:35,12:11:55,1,15.75
WK_102,17,EDAP,12:13:41,12:14:11,1,17.05
WK_102,18,PDPM,12:16:03,12:16:23,1,18.44
WK_102,19,CCUV,12:18:01,12:18:31,1,19.69
WK_102,20,KLMT,12:20:20,12:20:40,1,21.07
WK_102,21,MUTT,12:23:08,12:23:38,1,23.12
WK_102,22,ATTK,12:25:05,12:25:25,1,24.06
WK_102,23,CPPY,12:26:53,12:27:13,1,25.05
WK_102,24,PNCU,12:28:38,12:28:58,1,26.01
WK_102,25,ALVA,12:30:58,12:30:58,1,27.74
WK_103,1,ALVA,12:30:58,12:36:14,1,0.14
WK_103,2,PNCU,12:38:14,12:38:34,1,1.87
WK_103,3,CPPY,12:40:01,12:40:21,1,2.83
WK_103,4,ATTK,12:41:47,12:42:07,1,3.82
WK_103,5,MUTT,12:43:33,12:44:03,1,4.76
WK_103,6,KLMT,12:46:29,12:46:49,1,6.81
WK_103,7,CCUV,12:48:38,12:48:58,1,8.2
WK_103,8,PDPM,12:50:42,12:51:02,1,9.44
WK_103,9,EDAP,12:52:54,12:53:24,1,10.83
WK_103,10,CGPP,12:55:16,12:55:36,1,12.13
WK_103,11,PARV,12:57:08,12:57:28,1,13.15
WK_103,12,JLSD,12:59:13,12:59:33,1,14.25
WK_103,13,KALR,13:01:02,13:01:22,1,15.3
WK_103,14,TNHL,13:02:19,13:02:39,1,15.77
WK_103,15,MGRD,13:04:37,13:05:07,1,16.97
WK_103,16,MACE,13:06:47,13:07:07,1,18.15
WK_103,17,ERSH,13:09:00,13:09:30,1,19.02
WK_103,18,KVTR,13:11:33,13:11:53,1,20.18
WK_103,19,EMKM,13:13:40,13:14:00,1,21.35
WK_103,20,VYTA,13:16:02,13:16:22,1,22.75
WK_103,21,THYK,13:18:02,13:18:22,1,23.8
WK_103,22,PETT,13:20:20,13:20:40,1,24.94
WK_103,23,VAKK,13:22:41,13:23:01,1,26.14
WK_103,24,SNJN,13:24:19,13:24:39,1,26.87
WK_103,25,TPHT,13:26:42,13:26:42,1,27.87
WK_104,1,TPHT,13:26:42,13:31:30,1,0.0
WK_104,2,SNJN,13:33:12,13:33:32,1,0.99
WK_104,3,VAKK,13:34:50,13:35:10,1,1.72
WK_104,4,PETT,13:37:18,13:37:38,1,2.94
WK_104,5,THYK,13:39:31,13:39:51,1,4.08
WK_104,6,VYTA,13:41:25,13:41:45,1,5.13
WK_104,7,EMKM,13:43:51,13:44:11,1,6.52
WK_104,8,KVTR,13:45:52,13:46:12,1,7.69
WK_104,9,ERSH,13:48:22,13:48:52,1,8.85
WK_104,10,MACE,13:50:46,13:51:06,1,9.73
WK_104,11,MGRD,13:52:46,13:53:16,1,10.91
WK_104,12,TNHL,13:55:03,13:55:23,1,12.12
WK_104,13,KALR,13:56:23,13:56:43,1,12.58
WK_104,14,JLSD,13:58:15,13:58:35,1,13.64
WK_104,15,PARV,14:00:14,14:00:34,1,14.73
WK_104,16,CGPP,14:02:05,14:02:25,1,15.75
WK_104,17,EDAP,14:04:11,14:04:41,1,17.05
WK_104,18,PDPM,14:06:33,14:06:53,1,18.44
WK_104,19,CCUV,14:08:31,14:09:01,1,19.69
WK_104,20,KLMT,14:10:50,14:11:10,1,21.07
WK_104,21,MUTT,14:13:38,14:14:08,1,23.12
WK_104,22,ATTK,14:15:35,14:15:55,1,24.06
WK_104,23,CPPY,14:17:23,14:17:43,1,25.05
WK_104,24,PNCU,14:19:08,14:19:28,1,26.01
WK_104,25,ALVA,14:21:28,14:21:28,1,27.74
WK_105,1,TPHT,11:43:53,11:49:30,1,0.0
WK_105,2,SNJN,11:51:12,11:51:32,1,0.99
WK_105,3,VAKK,11:52:50,11:53:10,1,1.72
WK_105,4,PETT,11:55:18,11:55:38,1,2.94
WK_105,5,THYK,11:57:31,11:57:51,1,4.08
WK_105,6,VYTA,11:59:25,11:59:45,1,5.13
WK_105,7,EMKM,12:01:51,12:02:11,1,6.52
WK_105,8,KVTR,12:03:52,12:04:12,1,7.69
WK_105,9,ERSH,12:06:22,12:06:52,1,8.85
WK_105,10,MACE,12:08:46,12:09:06,1,9.73
WK_105,11,MGRD,12:10:46,12:11:16,1,10.91
WK_105,12,TNHL,12:13:03,12:13:23,1,12.12
WK_105,13,KALR,12:14:23,12:14:43,1,12.58
WK_105,14,JLSD,12:16:15,12:16:35,1,13.64
WK_105,15,PARV,12:18:14,12:18:34,1,14.73
WK_105,16,CGPP,12:20:05,12:20:25,1,15.75
WK_105,17,EDAP,12:22:11,12:22:41,1,17.05
WK_105,18,PDPM,12:24:33,12:24:53,1,18.44
WK_105,19,CCUV,12:26:31,12:27:01,1,19.69
WK_105,20,KLMT,12:28:50,12:29:10,1,21.07
WK_105,21,MUTT,12:31:38,12:32:08,1,23.12
WK_105,22,ATTK,12:33:35,12:33:55,1,24.06
WK_105,23,CPPY,12:35:23,12:35:43,1,25.05
WK_105,24,PNCU,12:37:08,12:37:28,1,26.01
WK_105,25,ALVA,12:39:28,12:39:28,1,27.74
WK_106,1,ALVA,12:39:28,12:44:44,1,0.14
WK_106,2,PNCU,12:46:44,12:47:04,1,1.87
WK_106,3,CPPY,12:48:31,12:48:51,1,2.83
WK_106,4,ATTK,12:50:17,12:50:37,1,3.82
WK_106,5,MUTT,12:52:03,12:52:33,1,4.76
WK_106,6,KLMT,12:54:59,12:55:19,1,6.81
WK_106,7,CCUV,12:57:08,12:57:28,1,8.2
WK_106,8,PDPM,12:59:12,12:59:32,1,9.44
WK_106,9,EDAP,13:01:24,13:01:54,1,10.83
WK_106,10,CGPP,13:03:46,13:04:06,1,12.13
WK_106,11,PARV,13:05:38,13:05:58,1,13.15
WK_106,12,JLSD,13:07:43,13:08:03,1,14.25
WK_106,13,KALR,13:09:32,13:09:52,1,15.3
WK_106,14,TNHL,13:10:49,13:11:09,1,15.77
WK_106,15,MGRD,13:13:07,13:13:37,1,16.97
WK_106,16,MACE,13:15:17,13:15:37,1,18.15
WK_106,17,ERSH,13:17:30,13:18:00,1,19.02
WK_106,18,KVTR,13:20:03,13:20:23,1,20.18
WK_106,19,EMKM,13:22:10,13:22:30,1,21.35
WK_106,20,VYTA,13:24:32,13:24:52,1,22.75
WK_106,21,THYK,13:26:32,13:26:52,1,23.8
WK_106,22,PETT,13:28:50,13:29:10,1,24.94
WK_106,23,VAKK,13:31:11,13:31:31,1,26.14
WK_106,24,SNJN,13:32:49,13:33:09,1,26.87
WK_106,25,TPHT,13:35:12,13:35:12,1,27.87
WK_107,1,TPHT,13:35:12,13:40:00,1,0.0
WK_107,2,SNJN,13:41:42,13:42:02,1,0.99
WK_107,3,VAKK,13:43:20,13:43:40,1,1.72
WK_107,4,PETT,13:45:48,13:46:08,1,2.94
WK_107,5,THYK,13:48:01,13:48:21,1,4.08
WK_107,6,VYTA,13:49:55,13:50:15,1,5.13
WK_107,7,EMKM,13:52:21,13:52:41,1,6.52
WK_107,8,KVTR,13:54:22,13:54:42,1,7.69
WK_107,9,ERSH,13:56:52,13:57:22,1,8.85
WK_107,10,MACE,13:59:16,13:59:36,1,9.73
WK_107,11,MGRD,14:01:16,14:01:46,1,10.91
WK_107,12,TNHL,14:03:33,14:03:53,1,12.12
WK_107,13,KALR,14:04:53,14:05:13,1,12.58
WK_107,14,JLSD,14:06:45,14:07:05,1,13.64
WK_107,15,PARV,14:08:44,14:09:04,1,14.73
WK_107,16,CGPP,14:10:35,14:10:55,1,15.75
WK_107,17,EDAP,14:12:41,14:13:11,1,17.05
WK_107,18,PDPM,14:15:03,14:15:23,1,18.44
WK_107,19,CCUV,14:17:01,14:17:31,1,19.69
WK_107,20,KLMT,14:19:20,14:19:40,1,21.07
WK_107,21,MUTT,14:22:08,14:22:38,1,23.12
WK_107,22,ATTK,14:24:05,14:24:25,1,24.06
WK_107,23,CPPY,14:25:53,14:26:13,1,25.05
WK_107,24,PNCU,14:27:38,14:27:58,1,26.01
WK_107,25,ALVA,14:29:58,14:29:58,1,27.74
WK_108,1,TPHT,11:52:23,11:58:00,1,0.0
WK_108,2,SNJN,11:59:42,12:00:02,1,0.99
WK_108,3,VAKK,12:01:20,12:01:40,1,1.72
WK_108,4,PETT,12:03:48,12:04:08,1,2.94
WK_108,5,THYK,12:06:01,12:06:21,1,4.08
WK_108,6,VYTA,12:07:55,12:08:15,1,5.13
WK_108,7,EMKM,12:10:21,12:10:41,1,6.52
WK_108,8,KVTR,12:12:22,12:12:42,1,7.69
WK_108,9,ERSH,12:14:52,12:15:22,1,8.85
WK_108,10,MACE,12:17:16,12:17:36,1,9.73
WK_108,11,MGRD,12:19:16,12:19:46,1,10.91
WK_108,12,TNHL,12:21:33,12:21:53,1,12.12
WK_108,13,KALR,12:22:53,12:23:13,1,12.58
WK_108,14,JLSD,12:24:45,12:25:05,1,13.64
WK_108,15,PARV,12:26:44,12:27:04,1,14.73
WK_108,16,CGPP,12:28:35,12:28:55,1,15.75
WK_108,17,EDAP,12:30:41,12:31:11,1,17.05
WK_108,18,PDPM,12:33:03,12:33:23,1,18.44
WK_108,19,CCUV,12:35:01,12:35:31,1,19.69
WK_108,20,KLMT,12:37:20,12:37:40,1,21.07
WK_108,21,MUTT,12:40:08,12:40:38,1,23.12
WK_108,22,ATTK,12:42:05,12:42:25,1,24.06
WK_108,23,CPPY,12:43:53,12:44:13,1,25.05
WK_108,24,PNCU,12:45:38,12:45:58,1,26.01
WK_108,25,ALVA,12:47:58,12:47:58,1,27.74
WK_109,1,ALVA,10:58:05,11:01:55,1,0.14
WK_109,2,PNCU,11:03:55,11:04:15,1,1.87
WK_109,3,CPPY,11:05:42,11:06:02,1,2.83
WK_109,4,ATTK,11:07:28,11:07:48,1,3.82
WK_109,5,MUTT,11:09:14,11:09:44,1,4.76
WK_109,6,KLMT,11:12:10,11:12:30,1,6.81
WK_109,7,CCUV,11:14:19,11:14:39,1,8.2
WK_109,8,PDPM,11:16:23,11:16:43,1,9.44
WK_109,9,EDAP,11:18:35,11:19:05,1,10.83
WK_109,10,CGPP,11:20:57,11:21:17,1,12.13
WK_109,11,PARV,11:22:49,11:23:09,1,13.15
WK_109,12,JLSD,11:24:54,11:25:14,1,14.25
WK_109,13,KALR,11:26:43,11:27:03,1,15.3
WK_109,14,TNHL,11:28:00,11:28:20,1,15.77
WK_109,15,MGRD,11:30:18,11:30:48,1,16.97
WK_109,16,MACE,11:32:28,11:32:48,1,18.15
WK_109,17,ERSH,11:34:41,11:35:11,1,19.02
WK_109,18,KVTR,11:37:14,11:37:34,1,20.18
WK_109,19,EMKM,11:39:21,11:39:41,1,21.35
WK_109,20,VYTA,11:41:43,11:42:03,1,22.75
WK_109,21,THYK,11:43:43,11:44:03,1,23.8
WK_109,22,PETT,11:46:01,11:46:21,1,24.94
WK_109,23,VAKK,11:48:22,11:48:42,1,26.14
WK_109,24,SNJN,11:50:00,11:50:20,1,26.87
WK_109,25,TPHT,11:52:23,11:52:23,1,27.87
WK_11,1,ALVA,06:37:58,06:45:00,1,0.14
WK_11,2,PNCU,06:47:00,06:47:20,1,1.87
WK_11,3,CPPY,06:48:47,06:49:07,1,2.83
WK_11,4,ATTK,06:50:33,06:50:53,1,3.82
WK_11,5,MUTT,06:52:19,06:52:49,1,4.76
WK_11,6,KLMT,06:55:15,06:55:35,1,6.81
WK_11,7,CCUV,06:57:24,06:57:44,1,8.2
WK_11,8,PDPM,06:59:28,06:59:48,1,9.44
WK_11,9,EDAP,07:01:40,07:02:10,1,10.83
WK_11,10,CGPP,07:04:02,07:04:22,1,12.13
WK_11,11,PARV,07:05:54,07:06:14,1,13.15
WK_11,12,JLSD,07:07:59,07:08:19,1,14.25
WK_11,13,KALR,07:09:48,07:10:08,1,15.3
WK_11,14,TNHL,07:11:05,07:11:25,1,15.77
WK_11,15,MGRD,07:13:23,07:13:53,1,16.97
WK_11,16,MACE,07:15:33,07:15:53,1,18.15
WK_11,17,ERSH,07:17:46,07:18:16,1,19.02
WK_11,18,KVTR,07:20:19,07:20:39,1,20.18
WK_11,19,EMKM,07:22:26,07:22:46,1,21.35
WK_11,20,VYTA,07:24:48,07:25:08,1,22.75
WK_11,21,THYK,07:26:48,07:27:08,1,23.8
WK_11,22,PETT,07:29:06,07:29:26,1,24.94
WK_11,23,VAKK,07:31:27,07:31:47,1,26.14
WK_11,24,SNJN,07:33:05,07:33:25,1,26.87
WK_11,25,TPHT,07:35:28,07:35:28,1,27.87
WK_110,1,ALVA,12:47:58,12:53:14,1,0.14
WK_110,2,PNCU,12:55:14,12:55:34,1,1.87
WK_110,3,CPPY,12:57:01,12:57:21,1,2.83
WK_110,4,ATTK,12:58:47,12:59:07,1,3.82
WK_110,5,MUTT,13:00:33,13:01:03,1,4.76
WK_110,6,KLMT,13:03:29,13:03:49,1,6.81
WK_110,7,CCUV,13:05:38,13:05:58,1,8.2
WK_110,8,PDPM,13:07:42,13:08:02,1,9.44
WK_110,9,EDAP,13:09:54,13:10:24,1,10.83
WK_110,10,CGPP,13:12:16,13:12:36,1,12.13
WK_110,11,PARV,13:14:08,13:14:28,1,13.15
WK_110,12,JLSD,13:16:13,13:16:33,1,14.25
WK_110,13,KALR,13:18:02,13:18:22,1,15.3
WK_110,14,TNHL,13:19:19,13:19:39,1,15.77
WK_110,15,MGRD,13:21:37,13:22:07,1,16.97
WK_110,16,MACE,13:23:47,13:24:07,1,18.15
WK_110,17,ERSH,13:26:00,13:26:30,1,19.02
WK_110,18,KVTR,13:28:33,13:28:53,1,20.18
WK_110,19,EMKM,13:30:40,13:31:00,1,21.35
WK_110,20,VYTA,13:33:02,13:33:22,1,22.75
WK_110,21,THYK,13:35:02,13:35:22,1,23.8
WK_110,22,PETT,13:37:20,13:37:40,1,24.94
WK_110,23,VAKK,13:39:41,13:40:01,1,26.14
WK_110,24,SNJN,13:41:19,13:41:39,1,26.87
WK_110,25,TPHT,13:43:42,13:43:42,1,27.87
WK_111,1,TPHT,13:43:42,13:48:30,1,0.0
WK_111,2,SNJN,13:50:12,13:50:32,1,0.99
WK_111,3,VAKK,13:51:50,13:52:10,1,1.72
WK_111,4,PETT,13:54:18,13:54:38,1,2.94
WK_111,5,THYK,13:56:31,13:56:51,1,4.08
WK_111,6,VYTA,13:58:25,13:58:45,1,5.13
WK_111,7,EMKM,14:00:51,14:01:11,1,6.52
WK_111,8,KVTR,14:02:52,14:03:12,1,7.69
WK_111,9,ERSH,14:05:22,14:05:52,1,8.85
WK_111,10,MACE,14:07:46,14:08:06,1,9.73
WK_111,11,MGRD,14:09:46,14:10:16,1,10.91
WK_111,12,TNHL,14:12:03,14:12:23,1,12.12
WK_111,13,KALR,14:13:23,14:13:43,1,12.58
WK_111,14,JLSD,14:15:15,14:15:35,1,13.64
WK_111,15,PARV,14:17:14,14:17:34,1,14.73
WK_111,16,CGPP,14:19:05,14:19:25,1,15.75
WK_111,17,EDAP,14:21:11,14:21:41,1,17.05
WK_111,18,PDPM,14:23:33,14:23:53,1,18.44
WK_111,19,CCUV,14:25:31,14:26:01,1,19.69
WK_111,20,KLMT,14:27:50,14:28:10,1,21.07
WK_111,21,MUTT,14:30:38,14:31:08,1,23.12
WK_111,22,ATTK,14:32:35,14:32:55,1,24.06
WK_111,23,CPPY,14:34:23,14:34:43,1,25.05
WK_111,24,PNCU,14:36:08,14:36:28,1,26.01
WK_111,25,ALVA,14:38:28,14:38:28,1,27.74
WK_112,1,TPHT,12:00:53,12:06:30,1,0.0
WK_112,2,SNJN,12:08:12,12:08:32,1,0.99
WK_112,3,VAKK,12:09:50,12:10:10,1,1.72
WK_112,4,PETT,12:12:18,12:12:38,1,2.94
WK_112,5,THYK,12:14:31,12:14:51,1,4.08
WK_112,6,VYTA,12:16:25,12:16:45,1,5.13
WK_112,7,EMKM,12:18:51,12:19:11,1,6.52
WK_112,8,KVTR,12:20:52,12:21:12,1,7.69
WK_112,9,ERSH,12:23:22,12:23:52,1,8.85
WK_112,10,MACE,12:25:46,12:26:06,1,9.73
WK_112,11,MGRD,12:27:46,12:28:16,1,10.91
WK_112,12,TNHL,12:30:03,12:30:23,1,12.12
WK_112,13,KALR,12:31:23,12:31:43,1,12.58
WK_112,14,JLSD,12:33:15,12:33:35,1,13.64
WK_112,15,PARV,12:35:14,12:35:34,1,14.73
WK_112,16,CGPP,12:37:05,12:37:25,1,15.75
WK_112,17,EDAP,12:39:11,12:39:41,1,17.05
WK_112,18,PDPM,12:41:33,12:41:53,1,18.44
WK_112,19,CCUV,12:43:31,12:44:01,1,19.69
WK_112,20,KLMT,12:45:50,12:46:10,1,21.07
WK_112,21,MUTT,12:48:38,12:49:08,1,23.12
WK_112,22,ATTK,12:50:35,12:50:55,1,24.06
WK_112,23,CPPY,12:52:23,12:52:43,1,25.05
WK_112,24,PNCU,12:54:08,12:54:28,1,26.01
WK_112,25,ALVA,12:56:28,12:56:28,1,27.74
WK_113,1,ALVA,11:05:55,11:10:25,1,0.14
WK_113,2,PNCU,11:12:25,11:12:45,1,1.87
WK_113,3,CPPY,11:14:12,11:14:32,1,2.83
WK_113,4,ATTK,11:15:58,11:16:18,1,3.82
WK_113,5,MUTT,11:17:44,11:18:14,1,4.76
WK_113,6,KLMT,11:20:40,11:21:00,1,6.81
WK_113,7,CCUV,11:22:49,11:23:09,1,8.2
WK_113,8,PDPM,11:24:53,11:25:13,1,9.44
WK_113,9,EDAP,11:27:05,11:27:35,1,10.83
WK_113,10,CGPP,11:29:27,11:29:47,1,12.13
WK_113,11,PARV,11:31:19,11:31:39,1,13.15
WK_113,12,JLSD,11:33:24,11:33:44,1,14.25
WK_113,13,KALR,11:35:13,11:35:33,1,15.3
WK_113,14,TNHL,11:36:30,11:36:50,1,15.77
WK_113,15,MGRD,11:38:48,11:39:18,1,16.97
WK_113,16,MACE,11:40:58,11:41:18,1,18.15
WK_113,17,ERSH,11:43:11,11:43:41,1,19.02
WK_113,18,KVTR,11:45:44,11:46:04,1,20.18
WK_113,19,EMKM,11:47:51,11:48:11,1,21.35
WK_113,20,VYTA,11:50:13,11:50:33,1,22.75
WK_113,21,THYK,11:52:13,11:52:33,1,23.8
WK_113,22,PETT,11:54:31,11:54:51,1,24.94
WK_113,23,VAKK,11:56:52,11:57:12,1,26.14
WK_113,24,SNJN,11:58:30,11:58:50,1,26.87
WK_113,25,TPHT,12:00:53,12:00:53,1,27.87
WK_114,1,ALVA,12:56:28,13:01:44,1,0.14
WK_114,2,PNCU,13:03:44,13:04:04,1,1.87
WK_114,3,CPPY,13:05:31,13:05:51,1,2.83
WK_114,4,ATTK,13:07:17,13:07:37,1,3.82
WK_114,5,MUTT,13:09:03,13:09:33,1,4.76
WK_114,6,KLMT,13:11:59,13:12:19,1,6.81
WK_114,7,CCUV,13:14:08,13:14:28,1,8.2
WK_114,8,PDPM,13:16:12,13:16:32,1,9.44
WK_114,9,EDAP,13:18:24,13:18:54,1,10.83
WK_114,10,CGPP,13:20:46,13:21:06,1,12.13
WK_114,11,PARV,13:22:38,13:22:58,1,13.15
WK_114,12,JLSD,13:24:43,13:25:03,1,14.25
WK_114,13,KALR,13:26:32,13:26:52,1,15.3
WK_114,14,TNHL,13:27:49,13:28:09,1,15.77
WK_114,15,MGRD,13:30:07,13:30:37,1,16.97
WK_114,16,MACE,13:32:17,13:32:37,1,18.15
WK_114,17,ERSH,13:34:30,13:35:00,1,19.02
WK_114,18,KVTR,13:37:03,13:37:23,1,20.18
WK_114,19,EMKM,13:39:10,13:39:30,1,21.35
WK_114,20,VYTA,13:41:32,13:41:52,1,22.75
WK_114,21,THYK,13:43:32,13:43:52,1,23.8
WK_114,22,PETT,13:45:50,13:46:10,1,24.94
WK_114,23,VAKK,13:48:11,13:48:31,1,26.14
WK_114,24,SNJN,13:49:49,13:50:09,1,26.87
WK_114,25,TPHT,13:52:12,13:52:12,1,27.87
WK_115,1,TPHT,13:52:12,13:57:00,1,0.0
WK_115,2,SNJN,13:58:42,13:59:02,1,0.99
WK_115,3,VAKK,14:00:20,14:00:40,1,1.72
WK_115,4,PETT,14:02:48,14:03:08,1,2.94
WK_115,5,THYK,14:05:01,14:05:21,1,4.08
WK_115,6,VYTA,14:06:55,14:07:15,1,5.13
WK_115,7,EMKM,14:09:21,14:09:41,1,6.52
WK_115,8,KVTR,14:11:22,14:11:42,1,7.69
WK_115,9,ERSH,14:13:52,14:14:22,1,8.85
WK_115,10,MACE,14:16:16,14:16:36,1,9.73
WK_115,11,MGRD,14:18:16,14:18:46,1,10.91
WK_115,12,TNHL,14:20:33,14:20:53,1,12.12
WK_115,13,KALR,14:21:53,14:22:13,1,12.58
WK_115,14,JLSD,14:23:45,14:24:05,1,13.64
WK_115,15,PARV,14:25:44,14:26:04,1,14.73
WK_115,16,CGPP,14:27:35,14:27:55,1,15.75
WK_115,17,EDAP,14:29:41,14:30:11,1,17.05
WK_115,18,PDPM,14:32:03,14:32:23,1,18.44
WK_115,19,CCUV,14:34:01,14:34:31,1,19.69
WK_115,20,KLMT,14:36:20,14:36:40,1,21.07
WK_115,21,MUTT,14:39:08,14:39:38,1,23.12
WK_115,22,ATTK,14:41:05,14:41:25,1,24.06
WK_115,23,CPPY,14:42:53,14:43:13,1,25.05
WK_115,24,PNCU,14:44:38,14:44:58,1,26.01
WK_115,25,ALVA,14:46:58,14:46:58,1,27.74
WK_116,1,TPHT,12:09:43,12:15:00,1,0.0
WK_116,2,SNJN,12:16:42,12:17:02,1,0.99
WK_116,3,VAKK,12:18:20,12:18:40,1,1.72
WK_116,4,PETT,12:20:48,12:21:08,1,2.94
WK_116,5,THYK,12:23:01,12:23:21,1,4.08
WK_116,6,VYTA,12:24:55,12:25:15,1,5.13
WK_116,7,EMKM,12:27:21,12:27:41,1,6.52
WK_116,8,KVTR,12:29:22,12:29:42,1,7.69
WK_116,9,ERSH,12:31:52,12:32:22,1,8.85
WK_116,10,MACE,12:34:16,12:34:36,1,9.73
WK_116,11,MGRD,12:36:16,12:36:46,1,10.91
WK_116,12,TNHL,12:38:33,12:38:53,1,12.12
WK_116,13,KALR,12:39:53,12:40:13,1,12.58
WK_116,14,JLSD,12:41:45,12:42:05,1,13.64
WK_116,15,PARV,12:43:44,12:44:04,1,14.73
WK_116,16,CGPP,12:45:35,12:45:55,1,15.75
WK_116,17,EDAP,12:47:41,12:48:11,1,17.05
WK_116,18,PDPM,12:50:03,12:50:23,1,18.44
WK_116,19,CCUV,12:52:01,12:52:31,1,19.69
WK_116,20,KLMT,12:54:20,12:54:40,1,21.07
WK_116,21,MUTT,12:57:08,12:57:38,1,23.12
WK_116,22,ATTK,12:59:05,12:59:25,1,24.06
WK_116,23,CPPY,13:00:53,13:01:13,1,25.05
WK_116,24,PNCU,13:02:38,13:02:58,1,26.01
WK_116,25,ALVA,13:04:58,13:04:58,1,27.74
WK_117,1,ALVA,11:17:25,11:19:15,1,0.14
WK_117,2,PNCU,11:21:15,11:21:35,1,1.87
WK_117,3,CPPY,11:23:02,11:23:22,1,2.83
WK_117,4,ATTK,11:24:48,11:25:08,1,3.82
WK_117,5,MUTT,11:26:34,11:27:04,1,4.76
WK_117,6,KLMT,11:29:30,11:29:50,1,6.81
WK_117,7,CCUV,11:31:39,11:31:59,1,8.2
WK_117,8,PDPM,11:33:43,11:34:03,1,9.44
WK_117,9,EDAP,11:35:55,11:36:25,1,10.83
WK_117,10,CGPP,11:38:17,11:38:37,1,12.13
WK_117,11,PARV,11:40:09,11:40:29,1,13.15
WK_117,12,JLSD,11:42:14,11:42:34,1,14.25
WK_117,13,KALR,11:44:03,11:44:23,1,15.3
WK_117,14,TNHL,11:45:20,11:45:40,1,15.77
WK_117,15,MGRD,11:47:38,11:48:08,1,16.97
WK_117,16,MACE,11:49:48,11:50:08,1,18.15
WK_117,17,ERSH,11:52:01,11:52:31,1,19.02
WK_117,18,KVTR,11:54:34,11:54:54,1,20.18
WK_117,19,EMKM,11:56:41,11:57:01,1,21.35
WK_117,20,VYTA,11:59:03,11:59:23,1,22.75
WK_117,21,THYK,12:01:03,12:01:23,1,23.8
WK_117,22,PETT,12:03:21,12:03:41,1,24.94
WK_117,23,VAKK,12:05:42,12:06:02,1,26.14
WK_117,24,SNJN,12:07:20,12:07:40,1,26.87
WK_117,25,TPHT,12:09:43,12:09:43,1,27.87
WK_118,1,ALVA,13:04:58,13:10:14,1,0.14
WK_118,2,PNCU,13:12:14,13:12:34,1,1.87
WK_118,3,CPPY,13:14:01,13:14:21,1,2.83
WK_118,4,ATTK,13:15:47,13:16:07,1,3.82
WK_118,5,MUTT,13:17:33,13:18:03,1,4.76
WK_118,6,KLMT,13:20:29,13:20:49,1,6.81
WK_118,7,CCUV,13:22:38,13:22:58,1,8.2
WK_118,8,PDPM,13:24:42,13:25:02,1,9.44
WK_118,9,EDAP,13:26:54,13:27:24,1,10.83
WK_118,10,CGPP,13:29:16,13:29:36,1,12.13
WK_118,11,PARV,13:31:08,13:31:28,1,13.15
WK_118,12,JLSD,13:33:13,13:33:33,1,14.25
WK_118,13,KALR,13:35:02,13:35:22,1,15.3
WK_118,14,TNHL,13:36:19,13:36:39,1,15.77
WK_118,15,MGRD,13:38:37,13:39:07,1,16.97
WK_118,16,MACE,13:40:47,13:41:07,1,18.15
WK_118,17,ERSH,13:43:00,13:43:30,1,19.02
WK_118,18,KVTR,13:45:33,13:45:53,1,20.18
WK_118,19,EMKM,13:47:40,13:48:00,1,21.35
WK_118,20,VYTA,13:50:02,13:50:22,1,22.75
WK_118,21,THYK,13:52:02,13:52:22,1,23.8
WK_118,22,PETT,13:54:20,13:54:40,1,24.94
WK_118,23,VAKK,13:56:41,13:57:01,1,26.14
WK_118,24,SNJN,13:58:19,13:58:39,1,26.87
WK_118,25,TPHT,14:00:42,14:00:42,1,27.87
WK_119,1,TPHT,14:00:42,14:05:30,1,0.0
WK_119,2,SNJN,14:07:12,14:07:32,1,0.99
WK_119,3,VAKK,14:08:50,14:09:10,1,1.72
WK_119,4,PETT,14:11:18,14:11:38,1,2.94
WK_119,5,THYK,14:13:31,14:13:51,1,4.08
WK_119,6,VYTA,14:15:25,14:15:45,1,5.13
WK_119,7,EMKM,14:17:51,14:18:11,1,6.52
WK_119,8,KVTR,14:19:52,14:20:12,1,7.69
WK_119,9,ERSH,14:22:22,14:22:52,1,8.85
WK_119,10,MACE,14:24:46,14:25:06,1,9.73
WK_119,11,MGRD,14:26:46,14:27:16,1,10.91
